zip_code,start_date,appts,listings
78217,2020-11-01,353,61.00000000214286
78217,2020-11-16,238,53.999999992285716
78217,2020-12-01,244,43.99999998875
78218,2018-01-01,287,72.99999998897965
78218,2018-01-16,313,67.00000000241072
78218,2018-02-01,371,88.00000000152174
78218,2018-02-16,288,77.00000000412987
78218,2018-03-01,388,87.00000000598598
78218,2018-03-16,498,99.0000000111449
78218,2018-04-01,570,96.00000001139834
78218,2018-04-16,408,84.99999999471692
78218,2018-05-01,356,86.00000000595011
78218,2018-05-16,397,88.00000000027272
78218,2018-06-01,450,102.99999999015196
78218,2018-06-16,381,83.99999999656174
78218,2018-07-01,294,82.99999998372692
78218,2018-07-16,349,78.99999999799999
78218,2018-08-01,288,76.9999999965174
78218,2018-08-16,329,77.99999999861004
78218,2018-09-01,351,88.00000001804153
78218,2018-09-16,327,75.99999999288653
78218,2018-10-01,267,78.99999998838287
78218,2018-10-16,222,64.9999999764282
78218,2018-11-01,206,68.00000000385768
78218,2018-11-16,270,67.00000000062894
78218,2018-12-01,255,75.00000000327273
78218,2018-12-16,229,72.00000000556983
78218,2019-01-01,382,80.99999999020963
78218,2019-01-16,430,94.00000000754608
78218,2019-02-01,301,70.99999999541716
78218,2019-02-16,342,86.99999999814742
78218,2019-03-01,348,82.99999999562559
78218,2019-03-16,378,81.0000000060383
78218,2019-04-01,352,78.00000000605921
78218,2019-04-16,338,76.00000000413793
78218,2019-05-01,385,83.00000001065877
78218,2019-05-16,337,84.99999998733236
78218,2019-06-01,267,75.99999998865444
78218,2019-06-16,385,81.00000001088578
78218,2019-07-01,418,97.00000000443609
78218,2019-07-16,392,94.0000000161651
78218,2019-08-01,437,106.00000002528846
78218,2019-08-16,423,101.00000000197143
78218,2019-09-01,361,99.0000000012
78218,2019-09-16,335,92.99999999727272
78218,2019-10-01,319,100.00000002714935
78218,2019-10-16,274,86.99999998798602
78218,2019-11-01,285,80.00000000332966
78218,2019-11-16,266,68.99999999785715
78218,2019-12-01,204,68.99999999100001
78218,2019-12-16,199,73.99999999635715
78218,2020-01-01,309,79.00000001544859
78218,2020-01-16,417,99.99999999467308
78218,2020-02-01,368,95.00000001419876
78218,2020-02-16,388,97.00000000689687
78218,2020-03-01,388,81.99999998988258
78218,2020-03-16,267,70.0000000241579
78218,2020-04-01,261,76.99999999134893
78218,2020-04-16,413,80.00000000204696
78218,2020-05-01,313,67.99999999727272
78218,2020-05-16,249,58.00000000428571
78218,2020-06-01,301,55.99999999663793
78218,2020-06-16,322,54.99999999551831
78218,2020-07-01,300,58.0
78218,2020-07-16,330,56.99999999911364
78218,2020-08-01,304,65.99999999941559
78218,2020-08-16,294,64.99999998736516
78218,2020-09-01,309,58.00000000899999
78218,2020-09-16,328,68.00000000923077
78218,2020-10-01,320,68.00000001915025
78218,2020-10-16,302,62.99999999808354
78218,2020-11-01,277,54.00000000211081
78218,2020-11-16,222,55.9999999985
78218,2020-12-01,234,51.000000005357144
78219,2018-01-01,53,15.0
78219,2018-01-16,51,14.0
78219,2018-02-01,80,25.0
78219,2018-02-16,95,25.0
78219,2018-03-01,111,25.9999999985
78219,2018-03-16,148,25.000000001363638
78219,2018-04-01,96,23.0
78219,2018-04-16,146,24.0
78219,2018-05-01,172,25.0
78219,2018-05-16,184,21.0
78219,2018-06-01,164,23.0000000004251
78219,2018-06-16,97,22.0000000075
78219,2018-07-01,124,29.0
78219,2018-07-16,106,34.0
78219,2018-08-01,109,30.0
78219,2018-08-16,99,24.999999997
78219,2018-09-01,114,31.000000006807692
78219,2018-09-16,121,31.0000000075
78219,2018-10-01,106,24.0
78219,2018-10-16,132,28.000000007058823
78219,2018-11-01,148,36.00000000541799
78219,2018-11-16,97,34.00000000278572
78219,2018-12-01,98,28.999999998831168
78219,2018-12-16,49,18.000000004285713
78219,2019-01-01,172,27.0
78219,2019-01-16,99,29.000000003
78219,2019-02-01,86,25.0
78219,2019-02-16,83,22.999999998285716
78219,2019-03-01,98,21.0
78219,2019-03-16,173,24.999999997924903
78219,2019-04-01,79,24.999999997272727
78219,2019-04-16,136,26.000000000445823
78219,2019-05-01,104,25.0000000075
78219,2019-05-16,115,21.99999999785714
78219,2019-06-01,152,28.99999999992133
78219,2019-06-16,130,30.99999999625
78219,2019-07-01,158,36.00000000101786
78219,2019-07-16,161,30.000000001575984
78219,2019-08-01,77,21.999999994
78219,2019-08-16,132,27.00000000530769
78219,2019-09-01,120,29.000000002268294
78219,2019-09-16,125,30.000000004285717
78219,2019-10-01,60,27.0
78219,2019-10-16,108,29.0
78219,2019-11-01,106,24.999999997272727
78219,2019-11-16,120,27.999999997272727
78219,2019-12-01,136,33.00000000428571
78219,2019-12-16,75,30.99999999025
78219,2020-01-01,163,27.000000001363638
78219,2020-01-16,138,32.99999999625
78219,2020-02-01,188,26.000000001875
78219,2020-02-16,143,31.000000001481368
78219,2020-03-01,168,26.999999998235296
78219,2020-03-16,104,26.0
78219,2020-04-01,79,16.0
78219,2020-04-16,149,22.999999995518294
78219,2020-05-01,110,19.999999999268294
78219,2020-05-16,145,28.999999994
78219,2020-06-01,141,24.0
78219,2020-06-16,117,23.0000000020625
78219,2020-07-01,177,23.0
78219,2020-07-16,134,21.000000001875
78219,2020-08-01,134,18.999999998235296
78219,2020-08-16,74,14.0
78219,2020-09-01,68,16.0
78219,2020-09-16,79,17.0
78219,2020-10-01,104,20.0
78219,2020-10-16,131,22.9999999985
78219,2020-11-01,113,21.9999999985
78219,2020-11-16,33,11.0
78219,2020-12-01,93,16.000000001578947
78220,2018-01-01,69,24.0000000105
78220,2018-01-16,70,24.0
78220,2018-02-01,78,22.0
78220,2018-02-16,55,20.0
78220,2018-03-01,88,21.000000004285713
78220,2018-03-16,121,23.99999999785714
78220,2018-04-01,114,30.0000000072
78220,2018-04-16,89,27.999999998235296
78220,2018-05-01,58,20.0
78220,2018-05-16,65,19.999999990735294
78220,2018-06-01,66,17.0
78220,2018-06-16,104,19.999999997857145
78220,2018-07-01,123,29.000000003
78220,2018-07-16,97,31.999999994
78220,2018-08-01,147,33.000000002307694
78220,2018-08-16,139,36.0
78220,2018-09-01,117,26.0
78220,2018-09-16,134,31.00000000214286
78220,2018-10-01,102,25.0
78220,2018-10-16,93,24.0
78220,2018-11-01,109,27.999999997857145
78220,2018-11-16,99,31.0
78220,2018-12-01,162,31.000000003
78220,2018-12-16,56,25.0000000075
78220,2019-01-01,75,21.999999997253347
78220,2019-01-16,148,26.0
78220,2019-02-01,147,31.00000000821739
78220,2019-02-16,114,24.999999998235296
78220,2019-03-01,144,32.0
78220,2019-03-16,134,36.000000007003344
78220,2019-04-01,217,32.9999999987771
78220,2019-04-16,113,24.000000000535714
78220,2019-05-01,124,25.000000001578947
78220,2019-05-16,121,34.0000000105
78220,2019-06-01,114,33.0000000105
78220,2019-06-16,73,21.000000002307694
78220,2019-07-01,77,27.000000005357144
78220,2019-07-16,125,29.0
78220,2019-08-01,83,28.000000002307694
78220,2019-08-16,64,23.000000003
78220,2019-09-01,73,26.0
78220,2019-09-16,73,24.0
78220,2019-10-01,85,27.99999999625
78220,2019-10-16,92,31.0
78220,2019-11-01,84,34.00000000428572
78220,2019-11-16,72,31.0000000075
78220,2019-12-01,99,34.000000003
78220,2019-12-16,104,31.0
78220,2020-01-01,102,31.000000006160718
78220,2020-01-16,118,40.0
78220,2020-02-01,166,41.0
78220,2020-02-16,226,57.00000001134454
78220,2020-03-01,248,54.00000000614821
78220,2020-03-16,103,36.00000000155844
78220,2020-04-01,89,28.9999999925
78220,2020-04-16,127,34.99999999925
78220,2020-05-01,157,39.000000003
78220,2020-05-16,164,38.000000001422926
78220,2020-06-01,83,34.0
78220,2020-06-16,114,37.000000011785716
78220,2020-07-01,128,31.0
78220,2020-07-16,144,39.000000003
78220,2020-08-01,162,30.000000001363638
78220,2020-08-16,159,30.999999997132353
78220,2020-09-01,162,36.000000002307694
78220,2020-09-16,117,28.0
78220,2020-10-01,154,25.0
78220,2020-10-16,141,27.000000002942585
78220,2020-11-01,82,29.000000000535714
78220,2020-11-16,80,27.99999999625
78220,2020-12-01,69,21.000000004285713
78221,2018-01-01,167,44.000000001128086
78221,2018-01-16,199,40.0
78221,2018-02-01,221,50.00000000487815
78221,2018-02-16,161,40.99999999352273
78221,2018-03-01,202,41.0
78221,2018-03-16,250,39.99999999914286
78221,2018-04-01,219,38.00000000514285
78221,2018-04-16,118,28.0
78221,2018-05-01,119,27.99999998585714
78221,2018-05-16,119,30.000000006160718
78221,2018-06-01,145,34.000000002546685
78221,2018-06-16,167,38.000000002727276
78221,2018-07-01,100,25.000000001578947
78221,2018-07-16,118,33.00000000428572
78221,2018-08-01,91,35.999999997272724
78221,2018-08-16,150,34.00000000718269
78221,2018-09-01,138,31.0000000075
78221,2018-09-16,83,23.99999999625
78221,2018-10-01,113,39.00000000659341
78221,2018-10-16,158,33.999999995772725
78221,2018-11-01,106,36.0000000015
78221,2018-11-16,77,40.0000000075
78221,2018-12-01,116,31.0
78221,2018-12-16,71,28.0
78221,2019-01-01,170,37.000000001875
78221,2019-01-16,176,43.000000003
78221,2019-02-01,161,48.99999999625
78221,2019-02-16,145,37.00000001103571
78221,2019-03-01,124,44.99999999625
78221,2019-03-16,171,49.00000000157895
78221,2019-04-01,153,47.999999994
78221,2019-04-16,215,50.999999997391306
78221,2019-05-01,192,50.00000000705882
78221,2019-05-16,182,42.0
78221,2019-06-01,146,44.00000001389178
78221,2019-06-16,154,48.000000002571426
78221,2019-07-01,197,44.0
78221,2019-07-16,137,46.00000000482143
78221,2019-08-01,158,36.00000000188811
78221,2019-08-16,145,50.00000000258042
78221,2019-09-01,101,38.999999994
78221,2019-09-16,98,44.0000000105
78221,2019-10-01,156,46.000000006
78221,2019-10-16,174,55.99999999773352
78221,2019-11-01,154,54.99999999208117
78221,2019-11-16,150,58.00000000107143
78221,2019-12-01,145,57.99999999834416
78221,2019-12-16,145,54.999999982678005
78221,2020-01-01,233,64.00000000291993
78221,2020-01-16,257,68.00000000946552
78221,2020-02-01,230,58.000000001831175
78221,2020-02-16,207,52.000000001875
78221,2020-03-01,183,57.0
78221,2020-03-16,149,43.99999999630769
78221,2020-04-01,84,31.999999994
78221,2020-04-16,161,43.999999997272724
78221,2020-05-01,189,53.00000000353572
78221,2020-05-16,212,63.9999999924026
78221,2020-06-01,199,52.99999999635715
78221,2020-06-16,160,51.99999999625
78221,2020-07-01,153,39.999999998125
78221,2020-07-16,223,48.0
78221,2020-08-01,168,43.9999999985577
78221,2020-08-16,199,47.99999999655319
78221,2020-09-01,180,37.00000000474081
78221,2020-09-16,183,40.99999999884615
78221,2020-10-01,150,35.0000000075
78221,2020-10-16,216,42.9999999972093
78221,2020-11-01,249,45.99999999678572
78221,2020-11-16,163,44.99999999754546
78221,2020-12-01,155,43.000000014680516
78222,2018-01-01,112,36.000000000535714
78222,2018-01-16,195,43.99999998993421
78222,2018-02-01,206,44.0000000012
78222,2018-02-16,121,39.9999999967
78222,2018-03-01,142,40.00000000027273
78222,2018-03-16,137,37.0
78222,2018-04-01,161,39.99999999625
78222,2018-04-16,223,47.00000001199501
78222,2018-05-01,186,53.0000000043655
78222,2018-05-16,139,43.0000000075
78222,2018-06-01,196,43.99999999543521
78222,2018-06-16,181,50.000000000969926
78222,2018-07-01,175,46.000000010607145
78222,2018-07-16,154,42.999999997857145
78222,2018-08-01,153,43.000000002307694
78222,2018-08-16,124,37.999999991613635
78222,2018-09-01,145,43.999999994
78222,2018-09-16,110,39.0
78222,2018-10-01,165,43.999999998692026
78222,2018-10-16,129,41.0
78222,2018-11-01,115,42.00000000886466
78222,2018-11-16,94,38.00000000428572
78222,2018-12-01,94,36.000000003078945
78222,2018-12-16,101,33.0
78222,2019-01-01,100,31.000000007821427
78222,2019-01-16,115,27.99999999550802
78222,2019-02-01,145,42.0000000028434
78222,2019-02-16,148,51.99999998706445
78222,2019-03-01,210,52.00000000996774
78222,2019-03-16,171,45.99999999410714
78222,2019-04-01,153,35.0
78222,2019-04-16,125,36.0
78222,2019-05-01,115,29.00000000375
78222,2019-05-16,173,41.99999998926923
78222,2019-06-01,135,44.99999999459341
78222,2019-06-16,115,38.000000003
78222,2019-07-01,153,40.00000000088235
78222,2019-07-16,216,46.999999986187255
78222,2019-08-01,116,37.0000000015
78222,2019-08-16,197,45.99999999830714
78222,2019-09-01,146,46.000000002307694
78222,2019-09-16,157,52.00000000102273
78222,2019-10-01,151,47.99999999255769
78222,2019-10-16,163,55.0000000075
78222,2019-11-01,129,43.0000000075
78222,2019-11-16,108,44.00000001107692
78222,2019-12-01,116,44.00000001136613
78222,2019-12-16,82,33.00000000375
78222,2020-01-01,124,43.00000001438235
78222,2020-01-16,140,42.999999994
78222,2020-02-01,212,59.99999998519566
78222,2020-02-16,180,46.99999999884615
78222,2020-03-01,156,55.0
78222,2020-03-16,136,50.00000001213739
78222,2020-04-01,108,45.000000002571426
78222,2020-04-16,214,55.000000003749996
78222,2020-05-01,299,71.9999999934353
78222,2020-05-16,256,68.000000003
78222,2020-06-01,222,72.00000000080846
78222,2020-06-16,173,48.00000000284341
78222,2020-07-01,168,42.99999999861201
78222,2020-07-16,224,57.999999988324326
78222,2020-08-01,183,44.99999999354559
78222,2020-08-16,172,47.000000007875
78222,2020-09-01,173,40.00000000278572
78222,2020-09-16,182,44.999999996999996
78222,2020-10-01,195,46.000000010499996
78222,2020-10-16,189,46.00000000307454
78222,2020-11-01,98,36.999999996171326
78222,2020-11-16,140,38.99999999410714
78222,2020-12-01,143,45.99999999910389
78223,2018-01-01,347,75.99999998235637
78223,2018-01-16,311,73.99999999878412
78223,2018-02-01,289,69.99999999714825
78223,2018-02-16,320,82.99999999663542
78223,2018-03-01,258,66.0
78223,2018-03-16,364,79.9999999909748
78223,2018-04-01,392,87.99999998466036
78223,2018-04-16,317,79.000000009
78223,2018-05-01,343,83.00000001309938
78223,2018-05-16,350,74.00000000158464
78223,2018-06-01,325,77.99999998116841
78223,2018-06-16,373,83.00000000390256
78223,2018-07-01,252,72.00000000281425
78223,2018-07-16,271,83.99999997975736
78223,2018-08-01,372,86.0000000209622
78223,2018-08-16,270,72.00000001594884
78223,2018-09-01,259,62.000000002602434
78223,2018-09-16,338,74.99999999685744
78223,2018-10-01,241,61.99999999127101
78223,2018-10-16,242,69.00000001123863
78223,2018-11-01,175,51.999999998345594
78223,2018-11-16,222,65.999999994375
78223,2018-12-01,184,63.000000020307695
78223,2018-12-16,180,62.99999999738303
78223,2019-01-01,227,72.99999999512987
78223,2019-01-16,294,87.00000001523685
78223,2019-02-01,322,81.99999998601791
78223,2019-02-16,350,86.99999999615184
78223,2019-03-01,280,81.9999999910527
78223,2019-03-16,395,83.0000000086674
78223,2019-04-01,247,64.0000000018625
78223,2019-04-16,287,77.00000001178572
78223,2019-05-01,285,69.00000000024824
78223,2019-05-16,334,87.00000000211551
78223,2019-06-01,386,98.00000000327272
78223,2019-06-16,324,84.99999999126103
78223,2019-07-01,311,81.99999998673711
78223,2019-07-16,362,101.00000001372953
78223,2019-08-01,309,84.99999999748215
78223,2019-08-16,365,105.0000000018881
78223,2019-09-01,341,97.9999999635146
78223,2019-09-16,293,88.00000001266267
78223,2019-10-01,318,91.00000001154851
78223,2019-10-16,297,95.99999998380639
78223,2019-11-01,250,83.99999997155922
78223,2019-11-16,227,85.00000002793243
78223,2019-12-01,261,89.99999999952283
78223,2019-12-16,208,80.99999999760715
78223,2020-01-01,306,94.99999999583041
78223,2020-01-16,373,106.99999998823301
78223,2020-02-01,398,103.99999998805944
78223,2020-02-16,388,95.0000000052229
78223,2020-03-01,343,80.9999999982353
78223,2020-03-16,292,77.99999997977436
78223,2020-04-01,183,66.00000000030882
78223,2020-04-16,312,70.9999999989087
78223,2020-05-01,372,87.99999999276785
78223,2020-05-16,437,101.99999996377191
78223,2020-06-01,362,89.00000000219087
78223,2020-06-16,299,72.00000000176794
78223,2020-07-01,265,58.999999999580425
78223,2020-07-16,277,73.99999999980189
78223,2020-08-01,319,74.99999999612986
78223,2020-08-16,290,71.00000000608692
78223,2020-09-01,272,65.0
78223,2020-09-16,351,72.00000000187501
78223,2020-10-01,198,53.0000000119537
78223,2020-10-16,231,52.99999999914773
78223,2020-11-01,220,58.99999998311888
78223,2020-11-16,167,47.99999999707295
78223,2020-12-01,250,68.00000000219339
78224,2018-01-01,48,13.0
78224,2018-01-16,53,11.0
78224,2018-02-01,39,8.0
78224,2018-02-16,48,8.0
78224,2018-03-01,37,8.0
78224,2018-03-16,68,12.0
78224,2018-04-01,71,11.999999998846153
78224,2018-04-16,129,12.0
78224,2018-05-01,118,14.0
78224,2018-05-16,112,19.000000003
78224,2018-06-01,87,18.0
78224,2018-06-16,63,18.0
78224,2018-07-01,44,16.0
78224,2018-07-16,85,18.0
78224,2018-08-01,73,16.0
78224,2018-08-16,80,14.0
78224,2018-09-01,63,14.0
78224,2018-09-16,118,18.0
78224,2018-10-01,115,16.0
78224,2018-10-16,26,10.0
78224,2018-11-01,54,14.0
78224,2018-11-16,47,15.0
78224,2018-12-01,33,12.0
78224,2018-12-16,39,9.0
78224,2019-01-01,54,16.0
78224,2019-01-16,58,13.0
78224,2019-02-01,69,16.000000002307694
78224,2019-02-16,84,18.0
78224,2019-03-01,46,14.0
78224,2019-03-16,36,11.0
78224,2019-04-01,141,18.9999999990625
78224,2019-04-16,96,18.0
78224,2019-05-01,34,15.0
78224,2019-05-16,69,16.0
78224,2019-06-01,49,13.0
78224,2019-06-16,54,16.0
78224,2019-07-01,79,19.0
78224,2019-07-16,130,25.0
78224,2019-08-01,49,18.0
78224,2019-08-16,41,15.0
78224,2019-09-01,46,15.0
78224,2019-09-16,61,19.0
78224,2019-10-01,72,18.0
78224,2019-10-16,87,21.0
78224,2019-11-01,48,15.0
78224,2019-11-16,51,19.0
78224,2019-12-01,57,17.0
78224,2019-12-16,26,11.0
78224,2020-01-01,64,18.0
78224,2020-01-16,70,18.0
78224,2020-02-01,85,21.0
78224,2020-02-16,135,22.000000000697675
78224,2020-03-01,73,19.99999999625
78224,2020-03-16,22,11.0
78224,2020-04-01,34,12.0
78224,2020-04-16,54,16.0
78224,2020-05-01,43,16.0
78224,2020-05-16,113,22.999999997857145
78224,2020-06-01,129,17.999999998695653
78224,2020-06-16,59,12.999999999732143
78224,2020-07-01,118,18.0
78224,2020-07-16,164,23.0
78224,2020-08-01,70,19.0
78224,2020-08-16,91,21.000000004285717
78224,2020-09-01,54,19.000000001875
78224,2020-09-16,77,14.000000001578947
78224,2020-10-01,61,17.0
78224,2020-10-16,82,16.0
78224,2020-11-01,120,21.999999998235296
78224,2020-11-16,98,14.0
78224,2020-12-01,33,10.0
78225,2018-01-01,48,11.0
78225,2018-01-16,40,9.0
78225,2018-02-01,31,10.0
78225,2018-02-16,28,8.0
78225,2018-03-01,64,15.999999998965517
78225,2018-03-16,72,13.0
78225,2018-04-01,67,13.0
78225,2018-04-16,75,12.0
78225,2018-05-01,22,8.0
78225,2018-05-16,52,14.0
78225,2018-06-01,35,11.0
78225,2018-06-16,48,14.0
78225,2018-07-01,46,15.0
78225,2018-07-16,31,13.0
78225,2018-08-01,50,13.0
78225,2018-08-16,50,15.00000000252101
78225,2018-09-01,64,13.999999998846153
78225,2018-09-16,62,19.0
78225,2018-10-01,50,14.0
78225,2018-10-16,51,16.0
78225,2018-11-01,46,16.000000003
78225,2018-11-16,46,16.000000002307694
78225,2018-12-01,53,15.0
78225,2018-12-16,27,13.0
78225,2019-01-01,41,13.0
78225,2019-01-16,66,13.0
78225,2019-02-01,49,13.0
78225,2019-02-16,48,13.0
78225,2019-03-01,38,10.000000002307692
78225,2019-03-16,81,16.0
78225,2019-04-01,70,17.0
78225,2019-04-16,63,14.0
78225,2019-05-01,50,13.0
78225,2019-05-16,80,15.0
78225,2019-06-01,40,13.0
78225,2019-06-16,49,12.0
78225,2019-07-01,34,14.0
78225,2019-07-16,30,10.0
78225,2019-08-01,54,13.0
78225,2019-08-16,47,13.0
78225,2019-09-01,48,16.0
78225,2019-09-16,51,15.0
78225,2019-10-01,39,13.0
78225,2019-10-16,35,12.0
78225,2019-11-01,30,10.0
78225,2019-11-16,28,10.0
78225,2019-12-01,43,11.0
78225,2019-12-16,28,11.0
78225,2020-01-01,28,10.0
78225,2020-01-16,45,11.0
78225,2020-02-01,79,15.000000003
78225,2020-02-16,67,19.999999994
78225,2020-03-01,60,17.0000000075
78225,2020-03-16,72,14.0
78225,2020-04-01,47,16.0
78225,2020-04-16,61,17.0
78225,2020-05-01,58,18.0000000075
78225,2020-05-16,62,13.0
78225,2020-06-01,96,15.0
78225,2020-06-16,76,14.0
78225,2020-07-01,55,10.0
78225,2020-07-16,94,14.0
78225,2020-08-01,28,9.0
78225,2020-08-16,28,7.999999994
78225,2020-09-01,26,6.0
78225,2020-09-16,22,10.0
78225,2020-10-01,42,11.999999991272727
78225,2020-10-16,54,16.0
78225,2020-11-01,65,13.0
78225,2020-11-16,63,14.0
78225,2020-12-01,63,16.0
78226,2018-01-01,7,3.0
78226,2018-01-16,9,2.0
78226,2018-02-01,14,3.0
78226,2018-02-16,19,4.0
78226,2018-03-01,12,4.0
78226,2018-03-16,14,3.0
78226,2018-04-01,8,2.0
78226,2018-04-16,43,5.0
78226,2018-05-01,13,4.0
78226,2018-05-16,30,3.0
78226,2018-06-01,7,2.0
78226,2018-06-16,4,2.0
78226,2018-07-01,5,3.0
78226,2018-07-16,10,5.0
78226,2018-08-01,22,5.0
78226,2018-08-16,11,5.0
78226,2018-09-01,25,6.0
78226,2018-09-16,14,4.0
78226,2018-10-01,20,7.0
78226,2018-10-16,53,6.0
78226,2018-11-01,18,8.0
78226,2018-11-16,37,9.0
78226,2018-12-01,12,5.0
78226,2018-12-16,14,2.0
78226,2019-01-01,20,3.0
78226,2019-01-16,7,3.0
78226,2019-02-01,22,4.0
78226,2019-02-16,32,8.000000002307692
78226,2019-03-01,18,4.0
78226,2019-03-16,29,5.0
78226,2019-04-01,15,4.0
78226,2019-04-16,15,4.0
78226,2019-05-01,13,5.0
78226,2019-05-16,36,8.0
78226,2019-06-01,5,3.0
78226,2019-06-16,14,4.0
78226,2019-07-01,9,3.0
78226,2019-07-16,11,5.0
78226,2019-08-01,15,3.0
78226,2019-08-16,37,6.0
78226,2019-09-01,9,6.0
78226,2019-09-16,8,6.0
78226,2019-10-01,19,7.0
78226,2019-10-16,19,7.0
78226,2019-11-01,12,6.0
78226,2019-11-16,4,2.0
78226,2019-12-01,14,5.0
78226,2019-12-16,13,5.0
78226,2020-01-01,15,4.0
78226,2020-01-16,13,6.0000000075
78226,2020-02-01,1,1.0
78226,2020-02-16,1,1.0
78226,2020-03-01,10,2.0
78226,2020-03-16,22,4.0
78226,2020-04-01,1,1.0
78226,2020-04-16,11,2.0
78226,2020-05-01,30,7.0
78226,2020-05-16,19,7.0
78226,2020-06-01,39,7.0
78226,2020-06-16,18,7.0
78226,2020-07-01,22,6.0
78226,2020-07-16,11,5.0
78226,2020-08-01,49,9.0
78226,2020-08-16,55,9.0
78226,2020-09-01,52,11.000000001578947
78226,2020-09-16,80,8.0
78226,2020-10-01,75,11.0
78226,2020-10-16,47,7.0
78226,2020-11-01,6,2.0
78226,2020-11-16,12,3.9999999962499997
78226,2020-12-01,7,4.0
78227,2018-01-01,162,41.00000000663636
78227,2018-01-16,211,41.99999999692208
78227,2018-02-01,219,44.000000006
78227,2018-02-16,248,37.000000002307694
78227,2018-03-01,234,39.00000000857143
78227,2018-03-16,278,47.00000000315789
78227,2018-04-01,247,34.000000002268294
78227,2018-04-16,216,32.99999999558334
78227,2018-05-01,168,32.999999997272724
78227,2018-05-16,292,52.000000001200746
78227,2018-06-01,266,44.99999999316215
78227,2018-06-16,267,51.999999998875
78227,2018-07-01,186,46.0
78227,2018-07-16,260,55.000000003
78227,2018-08-01,330,60.0000000087538
78227,2018-08-16,326,63.000000005703384
78227,2018-09-01,364,71.99999998002272
78227,2018-09-16,355,52.00000000141885
78227,2018-10-01,258,55.99999998759975
78227,2018-10-16,188,53.000000003164836
78227,2018-11-01,266,54.00000000197802
78227,2018-11-16,250,56.99999999086957
78227,2018-12-01,233,55.0000000021746
78227,2018-12-16,142,37.000000001875
78227,2019-01-01,237,51.999999995875
78227,2019-01-16,280,65.00000000053572
78227,2019-02-01,246,57.00000000225616
78227,2019-02-16,371,71.00000000602505
78227,2019-03-01,326,60.99999999399024
78227,2019-03-16,318,55.999999994196806
78227,2019-04-01,311,43.99999999816431
78227,2019-04-16,236,53.000000003
78227,2019-05-01,316,48.00000000607133
78227,2019-05-16,192,34.999999997081446
78227,2019-06-01,245,44.9999999988055
78227,2019-06-16,273,57.00000000130195
78227,2019-07-01,273,55.99999999470588
78227,2019-07-16,193,46.00000000855412
78227,2019-08-01,289,57.999999985125434
78227,2019-08-16,240,48.0
78227,2019-09-01,120,34.999999998235296
78227,2019-09-16,205,47.00000000347143
78227,2019-10-01,195,46.0
78227,2019-10-16,212,57.99999998506482
78227,2019-11-01,170,47.00000001184369
78227,2019-11-16,139,44.000000001743786
78227,2019-12-01,171,63.99999999818421
78227,2019-12-16,186,56.00000002651951
78227,2020-01-01,238,58.99999998907725
78227,2020-01-16,295,58.00000000133889
78227,2020-02-01,235,58.99999999512987
78227,2020-02-16,317,57.0000000003028
78227,2020-03-01,293,57.00000000252101
78227,2020-03-16,177,45.000000003857146
78227,2020-04-01,225,48.000000003272724
78227,2020-04-16,247,49.0
78227,2020-05-01,311,49.99999999516339
78227,2020-05-16,239,34.999999997541806
78227,2020-06-01,302,47.000000003350166
78227,2020-06-16,244,44.999999997272724
78227,2020-07-01,292,56.00000000407133
78227,2020-07-16,288,41.99999999473374
78227,2020-08-01,252,50.99999999883117
78227,2020-08-16,301,47.00000000655319
78227,2020-09-01,262,42.00000000107143
78227,2020-09-16,184,31.000000001578947
78227,2020-10-01,294,42.999999997692306
78227,2020-10-16,212,40.0
78227,2020-11-01,221,37.0
78227,2020-11-16,83,24.00000000214286
78227,2020-12-01,127,20.999999997272727
78228,2018-01-01,413,84.00000000042857
78228,2018-01-16,427,88.00000000965323
78228,2018-02-01,514,95.00000001753968
78228,2018-02-16,340,77.00000001297565
78228,2018-03-01,372,74.00000001124513
78228,2018-03-16,439,79.99999999669168
78228,2018-04-01,466,75.00000000413223
78228,2018-04-16,312,71.99999999804459
78228,2018-05-01,392,69.99999999766437
78228,2018-05-16,362,79.99999999352198
78228,2018-06-01,461,81.99999999920868
78228,2018-06-16,414,88.9999999985577
78228,2018-07-01,338,81.99999998770804
78228,2018-07-16,409,76.00000000892292
78228,2018-08-01,311,75.99999999776642
78228,2018-08-16,383,84.99999999355622
78228,2018-09-01,433,87.99999999782895
78228,2018-09-16,426,78.00000001027166
78228,2018-10-01,264,72.00000001714287
78228,2018-10-16,310,69.99999999785715
78228,2018-11-01,321,79.99999999908036
78228,2018-11-16,272,71.00000000247253
78228,2018-12-01,260,73.99999999641483
78228,2018-12-16,229,56.999999994
78228,2019-01-01,422,79.0000000062568
78228,2019-01-16,520,89.99999999399068
78228,2019-02-01,457,96.00000000927878
78228,2019-02-16,440,87.00000000410301
78228,2019-03-01,486,93.00000001631122
78228,2019-03-16,539,86.99999999369716
78228,2019-04-01,424,70.00000000360069
78228,2019-04-16,394,70.00000000142211
78228,2019-05-01,306,60.999999995772725
78228,2019-05-16,358,64.0000000020995
78228,2019-06-01,394,82.0000000070338
78228,2019-06-16,375,86.99999999886047
78228,2019-07-01,375,74.00000000532894
78228,2019-07-16,343,69.00000000007896
78228,2019-08-01,335,73.99999999950501
78228,2019-08-16,537,104.00000000235153
78228,2019-09-01,518,99.99999999890979
78228,2019-09-16,321,77.00000000704432
78228,2019-10-01,352,81.99999999748529
